RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2012,ES,871702,1219.28636,1,10,1,1940,1,1,1,1,1,3,1, ,-2, ,-2,871701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,871801,3228.01478,1,3,1,1968,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,871802,3228.01478,1,1,1,1990,1,2,1,1,1,4,1, ,-2,871801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,873001,1721.63202,1,11,1,1928,1,1,1,1,1,3,1, ,-2, ,-2,873002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,873002,1721.63202,1,2,1,1941,1,2,1,1,1,3,1, ,-2, ,-2,873001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,873201,1645.98419,1,3,1,1961,1,1,1,1,1,1,1, ,-2, ,-2,873202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,873202,1645.98419,1,10,1,1962,1,2,1,1,1,1,1, ,-2, ,-2,873201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,873203,1645.98419,1,6,1,1985,1,1,1,1,1,1,1,873201,1,873202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,873204,1645.98419,1,11,1,1988,1,2,1,1,1,2,1,873201,1,873202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,873701,1597.17485,1,1,1,1948,1,1,1,1,1,1,1, ,-2, ,-2,873702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,873702,1597.17485,1,1,1,1953,1,2,1,1,1,1,1, ,-2, ,-2,873701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,873801,1385.42917,1,5,1,1972,1,1,1,1,1,1,1, ,-2, ,-2,873802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,873802,1385.42917,1,1,1,1973,1,2,1,1,1,1,1, ,-2, ,-2,873801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,873803,1385.42917,1,10,1,2004,1,2,1,1,1,4,1,873801,1,873802,1, ,-2, ,-2,35,1,0,1,0,1,0,1,0,1,1310.45881,1,0,0
2012,ES,873901,886.78767,1,4,1,1941,1,2,1,1,1,3,1, ,-2, ,-2,873902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,873902,886.78767,1,7,1,1941,1,1,1,1,1,3,1, ,-2, ,-2,873901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,874101,4893.67207,1,6,1,1972,1,1,1,1,1,1,1, ,-2, ,-2,874102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,874102,4893.67207,1,12,1,1976,1,2,1,1,1,1,1, ,-2, ,-2,874101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,874501,2928.19766,1,1,1,1973,1,1,1,1,1,1,1, ,-2, ,-2,874502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,874502,2928.19766,1,5,1,1974,1,2,1,1,1,4,1, ,-2, ,-2,874501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,874503,2928.19766,1,8,1,2000,1,2,1,1,1,4,1,874501,1,874502,1, ,-2, ,-2,30,1,0,1,0,1,0,1,0,1,2826.43389,1,0,0
2012,ES,874504,2928.19766,1,2,1,2005,1,2,1,1,1,4,1,874501,1,874502,1, ,-2, ,-2,30,1,0,1,0,1,0,1,0,1,2769.74277,1,0,0
2012,ES,874601,3331.98193,1,10,1,1973,1,1,1,1,1,1,1, ,-2, ,-2,874602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,874602,3331.98193,1,9,1,1965,1,2,1,1,1,1,1, ,-2, ,-2,874601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,874603,3331.98193,1,7,1,1986,1,1,1,1,1,1,1, ,-2,874602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,874604,3331.98193,1,8,1,1993,1,1,1,1,1,4,1, ,-2,874602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,874901,540.57371,1,12,1,1971,1,1,1,1,1,1,1, ,-2, ,-2,874902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,874902,540.57371,1,11,1,1975,1,2,1,1,1,1,1, ,-2, ,-2,874901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,874903,540.57371,1,3,1,2006,1,1,1,1,1,4,1,874901,1,874902,1, ,-2,40,1, ,-2,0,1,0,1,0,1,0,1,535.36359,1,0,0
2012,ES,874904,540.57371,1,12,1,2010,1,2,1,1,1,4,1,874901,1,874902,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,10,1,626.83168,1,0,0
2012,ES,875301,842.52123,1,1,1,1928,1,1,1,1,1,3,1, ,-2, ,-2,875302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,875302,842.52123,1,4,1,1934,1,2,1,1,1,4,1, ,-2, ,-2,875301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,875401,61.87556,1,2,1,1971,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,875601,4394.17751,1,6,1,1970,1,1,1,1,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,876501,938.79992,1,7,1,1934,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,876701,1788.67613,1,10,1,1957,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,876702,1788.67613,1,6,1,1983,1,2,1,1,1,2,1, ,-2,876701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,876703,1788.67613,1,10,1,1988,1,1,1,1,1,4,1, ,-2,876701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,876704,1788.67613,1,3,1,1991,1,1,1,1,1,4,1, ,-2,876701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,877301,3373.51276,1,9,1,1936,1,1,1,1,1,4,1, ,-2, ,-2,877302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2012,ES,877302,3373.51276,1,9,1,1938,1,2,1,1,1,3,1, ,-2, ,-2,877301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2012,ES,877303,3373.51276,1,6,1,1958,1,2,1,1,1,1,1, ,-2, ,-2,877304,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,877304,3373.51276,1,2,1,1966,1,1,1,1,1,1,1,877301,1,877302,1,877303,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,877305,3373.51276,1,12,1,1990,1,2,1,1,1,4,1,877304,1,877303,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,877306,3373.51276,1,7,1,1992,1,2,1,1,1,4,1,877304,1,877303,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,878001,785.44754,1,3,1,1947,1,1,1,1,1,3,1, ,-2, ,-2,878002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2012,ES,878002,785.44754,1,7,1,1948,1,2,1,1,1,4,1, ,-2, ,-2,878001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2012,ES,878003,785.44754,1,3,1,1981,1,1,1,1,1,4,1,878001,1,878002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,878101,1559.05599,1,8,1,1933,1,1,1,1,1,3,1, ,-2, ,-2,878102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,878102,1559.05599,1,12,1,1941,1,2,1,1,1,3,1, ,-2, ,-2,878101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,878301,2008.00705,1,5,1,1976,1,1,1,1,1,1,1, ,-2, ,-2,878302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,878302,2008.00705,1,12,1,1975,1,2,1,1,1,4,1, ,-2, ,-2,878301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,878303,2008.00705,1,2,1,2001,1,2,1,1,1,4,1,878301,1,878302,1, ,-2, ,-2,28,1,0,1,0,1,0,1,0,1,1938.22271,1,0,1
2012,ES,878304,2008.00705,1,8,1,2008,1,1,1,1,1,4,1,878301,1,878302,1, ,-2,20,1, ,-2,0,1,0,1,0,1,0,1,2003.94413,1,0,1
2012,ES,879301,2782.22211,1,1,1,1940,1,1,1,1,1,3,1, ,-2, ,-2,879302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,879302,2782.22211,1,7,1,1948,1,2,1,1,1,3,1, ,-2, ,-2,879301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,879303,2782.22211,1,4,1,1984,1,2,1,2,1,1,1,879301,1,879302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,879501,2016.73315,1,4,1,1943,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,879601,1906.48432,1,1,1,1964,1,1,1,1,1,4,1, ,-2, ,-2,879602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,879602,1906.48432,1,4,1,1969,1,2,1,1,1,1,1, ,-2, ,-2,879601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,879603,1906.48432,1,12,1,1990,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,879604,1906.48432,1,10,1,2000,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,1840.22820,1,1,1
2012,ES,880301,1416.29690,1,6,1,1976,1,1,1,1,1,1,1, ,-2, ,-2,880302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,880302,1416.29690,1,3,1,1977,1,2,1,1,1,2,1, ,-2, ,-2,880301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,880303,1416.29690,1,6,1,2005,1,1,1,1,1,4,1,880301,1,880302,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,1402.64643,1,0,0
2012,ES,880304,1416.29690,1,11,1,2003,1,2,1,1,1,4,1,880301,1,880302,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,1456.14412,1,0,0
2012,ES,880305,1416.29690,1,10,1,1999,1,2,1,1,1,4,1,880301,1,880302,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,1438.17274,1,0,0
2012,ES,880501,742.65359,1,6,1,1971,1,2,1,1,1,1,1, ,-2, ,-2,880502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,880502,742.65359,1,3,1,1966,1,1,1,1,1,1,1, ,-2, ,-2,880501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,880503,742.65359,1,6,1,1996,1,2,1,1,1,4,1,880502,1,880501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,880504,742.65359,1,7,1,2004,1,2,1,1,1,4,1,880502,1,880501,1, ,-2, ,-2,27,1,0,1,0,1,0,1,0,1,702.46604,1,0,0
2012,ES,880701,978.02575,1,3,1,1984,1,2,1,1,1,1,1, ,-2,880702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,880702,978.02575,1,12,1,1953,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,880901,1828.30322,1,3,1,1971,1,2,1,1,1,4,1, ,-2, ,-2,880902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,880902,1828.30322,1,2,1,1972,1,1,1,1,1,1,1, ,-2, ,-2,880901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,880903,1828.30322,1,7,1,1997,1,2,1,1,1,4,1,880902,1,880901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,881101,1695.39862,1,5,1,1974,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,881701,509.78587,1,10,1,1926,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,882501,1070.07097,1,1,1,1928,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,883001,618.48817,1,1,1,1942,1,1,1,1,1,3,1, ,-2, ,-2,883002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,883002,618.48817,1,8,1,1945,1,2,1,1,1,3,1, ,-2, ,-2,883001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,883003,618.48817,1,5,1,1969,1,1,1,1,1,4,1,883001,1,883002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,883004,618.48817,1,10,1,1970,1,1,1,1,1,1,1,883001,1,883002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,883201,2962.48092,1,6,1,1977,1,2,1,1,1,2,1, ,-2, ,-2,883202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,883202,2962.48092,1,6,1,1980,1,1,1,1,1,1,1, ,-2, ,-2,883201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,883203,2962.48092,1,5,1,2010,1,1,1,1,1,4,1,883202,1,883201,1, ,-2,35,1, ,-2,0,1,0,1,0,1,0,1,3003.31859,1,0,0
2012,ES,883601,1814.43877,1,12,1,1931,1,1,1,1,1,3,1, ,-2, ,-2,883602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,883602,1814.43877,1,10,1,1930,1,2,1,1,1,4,1, ,-2, ,-2,883601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,884601,1474.89638,1,6,1,1939,1,1,1,1,1,3,1, ,-2, ,-2,884602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2012,ES,884602,1474.89638,1,4,1,1944,1,2,1,1,1,4,1, ,-2, ,-2,884601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2012,ES,885801,600.57455,1,10,1,1976,1,1,1,1,1,1,1, ,-2, ,-2,885802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,885802,600.57455,1,3,1,1980,1,2,1,1,1,1,1, ,-2, ,-2,885801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,886001,385.32173,1,9,1,1974,1,1,1,1,1,1,1, ,-2, ,-2,886002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,886002,385.32173,1,2,1,1975,1,2,1,1,1,1,1, ,-2, ,-2,886001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,886003,385.32173,1,9,1,2008,1,2,1,1,1,4,1,886001,1,886002,1, ,-2,34,1, ,-2,0,1,0,1,0,1,0,1,384.54209,1,0,0
2012,ES,886101,28.76642,1,1,1,1942,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,886901,771.84752,1,2,1,1963,1,2,1,1,1,4,1, ,-2, ,-2,886902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,886902,771.84752,1,8,1,1957,1,1,1,1,1,1,1, ,-2, ,-2,886901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,886903,771.84752,1,10,1,1982,1,1,1,1,1,1,1,886902,1,886901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,886904,771.84752,1,11,1,1986,1,2,1,1,1,1,1,886902,1,886901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,887001,946.65069,1,8,1,1973,1,1,1,2,1,1,1, ,-2, ,-2,887002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,887002,946.65069,1,3,1,1975,1,2,1,1,1,1,1, ,-2, ,-2,887001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,887003,946.65069,1,5,1,1999,1,1,1,2,1,4,1,887001,1,887002,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,961.27247,1,0,1
2012,ES,887004,946.65069,1,12,1,2000,1,2,1,2,1,4,1,887001,1,887002,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,913.75171,1,0,1
2012,ES,887201,2143.87198,1,7,1,1959,1,1,1,1,1,1,1, ,-2, ,-2,887202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,887202,2143.87198,1,6,1,1961,1,2,1,1,1,1,1, ,-2, ,-2,887201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,887203,2143.87198,1,12,1,1989,1,2,1,1,1,4,1,887201,1,887202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,887301,328.46370,1,10,1,1926,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,887302,328.46370,1,2,1,1965,1,1,1,1,1,1,1, ,-2,887301,1,887303,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,887303,328.46370,1,4,1,1972,1,2,1,1,1,1,1, ,-2, ,-2,887302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,887304,328.46370,1,4,1,1992,1,1,1,1,1,4,1,887302,1,887303,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,887305,328.46370,1,5,1,1993,1,1,1,1,1,4,1,887302,1,887303,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,887306,328.46370,1,7,1,1994,1,1,1,1,1,4,1,887302,1,887303,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,887501,1806.27885,1,2,1,1938,1,2,1,1,1,4,1, ,-2, ,-2,887502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,887502,1806.27885,1,11,1,1938,1,1,1,1,1,3,1, ,-2, ,-2,887501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2012,ES,887503,1806.27885,1,4,1,1966,1,2,1,1,1,1,1,887502,1,887501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,887701,1880.98255,1,10,1,1958,1,1,1,1,1,1,1, ,-2, ,-2,887702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,887702,1880.98255,1,11,1,1959,1,2,1,1,1,4,1, ,-2, ,-2,887701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,887703,1880.98255,1,10,1,1986,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2012,ES,888001,639.26551,1,11,1,1970,1,2,1,2,1,1,1, ,-2, ,-2,888002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,888002,639.26551,1,3,1,1976,1,1,1,1,1,2,1, ,-2, ,-2,888001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,888003,639.26551,1,3,1,2004,1,1,1,1,1,4,1,888002,1,888001,1, ,-2, ,-2,26,1,0,1,0,1,0,1,0,1,657.25112,1,0,0
2012,ES,888004,639.26551,1,6,1,2005,1,1,1,1,1,4,1,888002,1,888001,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,633.10418,1,0,0
2012,ES,888101,231.79096,1,1,1,1955,1,1,1,1,1,2,1, ,-2, ,-2,888102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,888102,231.79096,1,7,1,1955,1,2,1,1,1,2,1, ,-2, ,-2,888101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,888103,231.79096,1,1,1,1992,1,2,1,1,1,4,1,888101,1,888102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,888201,3307.14026,1,8,1,1959,1,2,1,1,1,1,1, ,-2, ,-2,888202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,888202,3307.14026,1,10,1,1954,1,1,1,1,1,1,1, ,-2, ,-2,888201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,888203,3307.14026,1,12,1,1991,1,2,1,1,1,1,1, ,-2,888201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,888701,2717.61187,1,6,1,1970,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,889301,1350.01042,1,8,1,1972,1,1,1,1,1,1,1, ,-2, ,-2,889302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,889302,1350.01042,1,9,1,1974,1,2,1,1,1,1,1, ,-2, ,-2,889301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,889303,1350.01042,1,2,1,1997,1,2,1,1,1,4,1,889301,1,889302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,889304,1350.01042,1,10,1,2005,1,1,1,1,1,4,1,889301,1,889302,1, ,-2, ,-2,25,1,2,1,0,1,0,1,0,1,1336.99883,1,0,0
2012,ES,890201,790.35415,1,7,1,1971,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,891001,651.34030,1,1,1,1965,1,1,1,1,1,1,1, ,-2, ,-2,891002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,891002,651.34030,1,7,1,1966,1,2,1,1,1,4,1, ,-2, ,-2,891001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,891003,651.34030,1,10,1,1996,1,1,1,1,1,4,1,891001,1,891002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,891004,651.34030,1,1,1,2000,1,1,1,1,1,4,1,891001,1,891002,1, ,-2, ,-2,40,1,0,1,0,1,0,1,0,1,661.40077,1,0,0
2012,ES,891601,849.34187,1,9,1,1958,1,1,1,1,1,1,1, ,-2, ,-2,891602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,891602,849.34187,1,4,1,1959,1,2,1,1,1,1,1, ,-2, ,-2,891601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,891603,849.34187,1,3,1,1991,1,2,1,1,1,4,1,891601,1,891602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,891604,849.34187,1,9,1,1992,1,1,1,1,1,4,1,891601,1,891602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,892501,2895.70999,1,11,1,1948,1,1,1,1,1,3,1, ,-2, ,-2,892502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2012,ES,892502,2895.70999,1,11,1,1947,1,2,1,1,1,4,1, ,-2, ,-2,892501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2012,ES,892503,2895.70999,1,4,1,1983,1,1,1,1,1,2,1,892501,1,892502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2012,ES,892701,1935.14836,1,9,1,1970,1,1,1,1,1,1,1, ,-2, ,-2,892702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,892702,1935.14836,1,10,1,1971,1,2,1,1,1,1,1, ,-2, ,-2,892701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,892703,1935.14836,1,2,1,1996,1,2,1,1,1,4,1,892701,1,892702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2012,ES,892704,1935.14836,1,8,1,2007,1,1,1,1,1,4,1,892701,1,892702,1, ,-2,30,1, ,-2,0,1,0,1,0,1,0,1,1827.17401,1,0,0
2012,ES,892801,603.81171,1,6,1,1959,1,2,1,1,1,4,1, ,-2, ,-2,892802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
