DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB090,DB090_F,DB100,DB100_F
2008,ES,1,ES51,1,796,1,2872.83949,1,3,1
2008,ES,2,ES52,1,75,1,1152.62149,1,2,1
2008,ES,10,ES11,1,1264,1,2584.44520,1,1,1
2008,ES,11,ES13,1,1526,1,130.44294,1,1,1
2008,ES,14,ES13,1,1570,1,484.49634,1,3,1
2008,ES,17,ES11,1,602,1,680.33053,1,2,1
2008,ES,23,ES51,1,1649,1,2208.50289,1,2,1
2008,ES,28,ES52,1,1736,1,6555.69097,1,2,1
2008,ES,30,ES43,1,138,1,2278.25461,1,3,1
2008,ES,31,ES21,1,1865,1,1872.47663,1,1,1
2008,ES,39,ES30,1,978,1,1833.32781,1,1,1
2008,ES,40,ES30,1,1064,1,846.30333,1,1,1
2008,ES,46,ES52,1,61,1,904.72995,1,2,1
2008,ES,48,ES41,1,770,1,1880.37398,1,3,1
2008,ES,51,ES62,1,1132,1,357.18697,1,2,1
2008,ES,53,ES52,1,38,1,1444.29260,1,3,1
2008,ES,59,ES30,1,981,1,2073.68529,1,1,1
2008,ES,62,ES21,1,1837,1,1267.29056,1,1,1
2008,ES,64,ES21,1,1867,1,437.34043,1,1,1
2008,ES,68,ES52,1,1719,1,2163.34116,1,1,1
2008,ES,69,ES63,1,1981,1,295.47466,1,1,1
2008,ES,72,ES22,1,1241,1,530.58646,1,2,1
2008,ES,75,ES42,1,33,1,855.86425,1,3,1
2008,ES,80,ES53,1,249,1,7042.66193,1,1,1
2008,ES,87,ES61,1,1640,1,1097.17534,1,1,1
2008,ES,89,ES42,1,531,1,1643.91136,1,3,1
2008,ES,92,ES51,1,335,1,3317.02069,1,1,1
2008,ES,94,ES22,1,1218,1,309.58245,1,1,1
2008,ES,96,ES21,1,1865,1,2159.10592,1,1,1
2008,ES,102,ES42,1,530,1,620.26776,1,3,1
2008,ES,111,ES42,1,526,1,1247.43359,1,3,1
2008,ES,113,ES12,1,1289,1,1046.81939,1,1,1
2008,ES,114,ES51,1,1663,1,1563.22160,1,3,1
2008,ES,118,ES51,1,275,1,1713.26285,1,1,1
2008,ES,125,ES11,1,579,1,603.07063,1,1,1
2008,ES,131,ES61,1,673,1,1026.39880,1,2,1
2008,ES,132,ES61,1,1094,1,1805.30904,1,1,1
2008,ES,136,ES21,1,694,1,728.51658,1,1,1
2008,ES,138,ES61,1,1635,1,4673.12108,1,1,1
2008,ES,144,ES70,1,1381,1,710.64150,1,1,1
2008,ES,148,ES61,1,470,1,2161.52622,1,1,1
2008,ES,150,ES21,1,704,1,847.62634,1,1,1
2008,ES,154,ES52,1,1735,1,2156.25386,1,1,1
2008,ES,162,ES11,1,608,1,874.11328,1,2,1
2008,ES,164,ES41,1,116,1,1327.41257,1,3,1
2008,ES,166,ES51,1,644,1,981.02101,1,3,1
2008,ES,168,ES61,1,1643,1,1299.40759,1,1,1
2008,ES,169,ES30,1,907,1,1040.82941,1,1,1
2008,ES,171,ES51,1,255,1,2163.38888,1,1,1
2008,ES,174,ES41,1,766,1,914.87866,1,3,1
2008,ES,175,ES41,1,1461,1,599.45057,1,3,1
2008,ES,176,ES52,1,1748,1,1213.32801,1,1,1
2008,ES,180,ES21,1,1882,1,2015.80685,1,1,1
2008,ES,181,ES61,1,483,1,1002.65277,1,2,1
2008,ES,183,ES51,1,407,1,1287.83388,1,1,1
2008,ES,186,ES53,1,178,1,664.77850,1,2,1
2008,ES,187,ES21,1,1867,1,730.76728,1,1,1
2008,ES,192,ES63,1,1978,1,33.84843,1,1,1
2008,ES,193,ES12,1,1346,1,261.69807,1,2,1
2008,ES,195,ES12,1,1291,1,863.04774,1,1,1
2008,ES,209,ES21,1,1868,1,613.01599,1,3,1
2008,ES,215,ES30,1,945,1,928.48641,1,1,1
2008,ES,216,ES42,1,538,1,1043.20434,1,3,1
2008,ES,220,ES62,1,1183,1,273.83153,1,2,1
2008,ES,223,ES13,1,1571,1,409.19193,1,1,1
2008,ES,235,ES41,1,1811,1,918.16389,1,1,1
2008,ES,236,ES23,1,860,1,136.84983,1,3,1
2008,ES,239,ES63,1,1981,1,392.53850,1,1,1
2008,ES,240,ES21,1,695,1,729.11195,1,1,1
2008,ES,241,ES23,1,858,1,394.52826,1,1,1
2008,ES,244,ES61,1,1596,1,1244.50862,1,3,1
2008,ES,245,ES22,1,1214,1,375.85810,1,3,1
2008,ES,270,ES61,1,652,1,4215.12176,1,3,1
2008,ES,276,ES51,1,321,1,1270.77233,1,2,1
2008,ES,279,ES13,1,1531,1,1086.57259,1,3,1
2008,ES,284,ES70,1,1485,1,1035.68777,1,3,1
2008,ES,285,ES12,1,1322,1,414.21464,1,2,1
2008,ES,288,ES11,1,1257,1,810.26826,1,3,1
2008,ES,290,ES43,1,456,1,485.82641,1,3,1
2008,ES,292,ES53,1,208,1,158.12341,1,1,1
2008,ES,293,ES51,1,793,1,5139.81376,1,3,1
2008,ES,297,ES24,1,1900,1,407.20817,1,3,1
2008,ES,302,ES70,1,1490,1,451.93114,1,1,1
2008,ES,303,ES52,1,44,1,1086.46702,1,1,1
2008,ES,305,ES43,1,447,1,1057.21478,1,3,1
2008,ES,309,ES21,1,1866,1,1256.68510,1,1,1
2008,ES,313,ES63,1,1969,1,365.35709,1,1,1
2008,ES,328,ES21,1,1868,1,1424.96340,1,3,1
2008,ES,331,ES51,1,313,1,1398.79975,1,2,1
2008,ES,338,ES24,1,1946,1,552.19710,1,1,1
2008,ES,339,ES13,1,1555,1,2079.60207,1,1,1
2008,ES,340,ES52,1,1705,1,616.45639,1,3,1
2008,ES,341,ES24,1,1952,1,312.65851,1,1,1
2008,ES,342,ES41,1,787,1,1466.48175,1,3,1
2008,ES,349,ES12,1,1313,1,340.34504,1,1,1
2008,ES,353,ES30,1,931,1,677.80800,1,1,1
2008,ES,357,ES12,1,1342,1,928.10143,1,3,1
2008,ES,361,ES30,1,1039,1,954.23645,1,1,1
2008,ES,362,ES11,1,1433,1,1275.64043,1,2,1
2008,ES,369,ES51,1,645,1,1476.75680,1,1,1
2008,ES,375,ES21,1,1826,1,582.25016,1,1,1
2008,ES,378,ES62,1,1120,1,2122.70797,1,3,1
2008,ES,380,ES61,1,1085,1,6079.33239,1,1,1
2008,ES,381,ES51,1,646,1,762.42908,1,3,1
2008,ES,384,ES11,1,582,1,1579.55077,1,1,1
2008,ES,385,ES61,1,1644,1,1546.52289,1,3,1
2008,ES,389,ES30,1,1011,1,889.62875,1,1,1
2008,ES,391,ES21,1,1866,1,1088.33194,1,1,1
2008,ES,396,ES61,1,1610,1,1375.71425,1,3,1
2008,ES,398,ES23,1,810,1,333.37064,1,3,1
2008,ES,400,ES62,1,1154,1,2008.83186,1,2,1
2008,ES,405,ES21,1,693,1,1554.90699,1,2,1
2008,ES,407,ES70,1,1487,1,1306.89455,1,1,1
2008,ES,412,ES51,1,805,1,2471.88953,1,3,1
2008,ES,417,ES52,1,1772,1,1287.11008,1,1,1
2008,ES,418,ES11,1,570,1,450.66398,1,2,1
2008,ES,421,ES61,1,655,1,1344.27727,1,1,1
2008,ES,423,ES13,1,1577,1,206.80610,1,1,1
2008,ES,424,ES23,1,855,1,407.01754,1,1,1
2008,ES,431,ES52,1,1718,1,798.74900,1,3,1
2008,ES,434,ES24,1,1928,1,822.69860,1,1,1
2008,ES,442,ES43,1,130,1,1173.75106,1,3,1
2008,ES,446,ES22,1,1252,1,398.65606,1,1,1
2008,ES,448,ES21,1,1835,1,1333.16338,1,1,1
2008,ES,449,ES23,1,826,1,44.35203,1,3,1
2008,ES,451,ES13,1,1542,1,490.75405,1,3,1
2008,ES,453,ES43,1,133,1,209.64944,1,3,1
2008,ES,454,ES61,1,108,1,1318.27048,1,1,1
2008,ES,460,ES51,1,318,1,3512.55623,1,1,1
2008,ES,462,ES61,1,672,1,1850.30488,1,1,1
2008,ES,463,ES61,1,557,1,1480.53397,1,3,1
2008,ES,464,ES21,1,694,1,1470.68381,1,1,1
2008,ES,466,ES61,1,97,1,1182.37809,1,3,1
2008,ES,470,ES12,1,1309,1,664.67474,1,2,1
2008,ES,473,ES61,1,1625,1,2727.85001,1,1,1
2008,ES,475,ES41,1,1800,1,1656.44011,1,1,1
2008,ES,477,ES13,1,1570,1,618.51055,1,3,1
2008,ES,486,ES62,1,1193,1,253.61142,1,2,1
2008,ES,490,ES43,1,131,1,215.26393,1,3,1
2008,ES,499,ES21,1,693,1,786.54223,1,2,1
2008,ES,501,ES24,1,1933,1,326.91691,1,1,1
2008,ES,507,ES13,1,1548,1,233.01507,1,1,1
2008,ES,512,ES53,1,201,1,119.51877,1,1,1
2008,ES,513,ES41,1,1814,1,1275.50280,1,1,1
2008,ES,515,ES11,1,573,1,757.80725,1,3,1
2008,ES,521,ES52,1,1717,1,646.49910,1,2,1
2008,ES,526,ES11,1,598,1,514.32690,1,3,1
2008,ES,530,ES41,1,1539,1,2372.18490,1,1,1
2008,ES,534,ES41,1,1356,1,519.63027,1,3,1
2008,ES,542,ES22,1,1244,1,666.77535,1,3,1
2008,ES,546,ES30,1,903,1,1593.32552,1,3,1
2008,ES,551,ES41,1,784,1,913.27406,1,2,1
2008,ES,553,ES24,1,1952,1,2254.09331,1,1,1
2008,ES,556,ES11,1,610,1,911.90892,1,2,1
2008,ES,564,ES43,1,457,1,428.32520,1,3,1
2008,ES,566,ES70,1,1364,1,670.01317,1,2,1
2008,ES,573,ES61,1,492,1,3208.50577,1,1,1
2008,ES,584,ES30,1,1061,1,3700.65592,1,1,1
2008,ES,585,ES61,1,479,1,2372.50887,1,2,1
2008,ES,586,ES61,1,494,1,2698.62751,1,2,1
2008,ES,587,ES22,1,1233,1,240.79256,1,3,1
2008,ES,589,ES61,1,1089,1,3596.05517,1,1,1
2008,ES,592,ES51,1,280,1,1330.44367,1,2,1
2008,ES,593,ES43,1,127,1,1013.13701,1,3,1
2008,ES,595,ES30,1,1042,1,1600.69632,1,1,1
2008,ES,597,ES30,1,964,1,3812.54854,1,1,1
2008,ES,602,ES12,1,1298,1,2066.66828,1,1,1
2008,ES,603,ES41,1,1797,1,815.38584,1,3,1
2008,ES,610,ES41,1,788,1,1007.51358,1,3,1
2008,ES,611,ES51,1,643,1,1929.35429,1,3,1
2008,ES,612,ES70,1,1382,1,1138.73255,1,1,1
2008,ES,622,ES13,1,1527,1,211.75250,1,1,1
2008,ES,627,ES23,1,850,1,273.37731,1,1,1
2008,ES,629,ES43,1,156,1,694.45889,1,3,1
2008,ES,632,ES21,1,1827,1,591.59342,1,1,1
2008,ES,635,ES24,1,1958,1,1136.22132,1,1,1
2008,ES,638,ES51,1,305,1,394.22020,1,1,1
2008,ES,645,ES11,1,612,1,939.09519,1,2,1
2008,ES,646,ES22,1,1253,1,589.31828,1,3,1
2008,ES,650,ES24,1,1907,1,1024.13194,1,3,1
2008,ES,656,ES12,1,1311,1,159.83647,1,1,1
2008,ES,660,ES70,1,1493,1,380.44557,1,1,1
2008,ES,663,ES51,1,373,1,1557.49691,1,1,1
2008,ES,665,ES51,1,1654,1,1586.97800,1,2,1
2008,ES,672,ES70,1,1478,1,646.17298,1,2,1
2008,ES,673,ES23,1,837,1,663.30718,1,1,1
2008,ES,678,ES12,1,1306,1,262.44819,1,1,1
2008,ES,680,ES70,1,1369,1,378.93643,1,1,1
2008,ES,683,ES30,1,925,1,2905.94749,1,1,1
2008,ES,693,ES62,1,1175,1,265.35092,1,2,1
2008,ES,694,ES30,1,986,1,1852.57578,1,1,1
2008,ES,697,ES12,1,1273,1,915.16274,1,1,1
2008,ES,701,ES52,1,1775,1,1434.58836,1,3,1
2008,ES,702,ES62,1,1167,1,393.99480,1,2,1
2008,ES,707,ES23,1,818,1,183.66326,1,2,1
2008,ES,708,ES30,1,901,1,1424.93582,1,3,1
2008,ES,709,ES41,1,1800,1,668.03822,1,1,1
2008,ES,712,ES22,1,1228,1,186.96708,1,1,1
2008,ES,713,ES30,1,980,1,350.27751,1,1,1
2008,ES,730,ES11,1,877,1,1618.98691,1,3,1
2008,ES,735,ES61,1,1637,1,10094.00855,1,1,1
2008,ES,751,ES51,1,349,1,2484.51640,1,1,1
2008,ES,753,ES70,1,1376,1,953.26876,1,3,1
2008,ES,758,ES64,1,1992,1,156.21839,1,1,1
2008,ES,759,ES53,1,201,1,442.90580,1,1,1
2008,ES,760,ES21,1,1825,1,486.95444,1,1,1
2008,ES,761,ES53,1,196,1,97.26598,1,3,1
2008,ES,766,ES21,1,701,1,1536.45076,1,2,1
2008,ES,770,ES41,1,435,1,496.23426,1,3,1
2008,ES,773,ES51,1,301,1,1105.67233,1,1,1
2008,ES,775,ES11,1,603,1,5473.01680,1,1,1
2008,ES,782,ES13,1,1562,1,229.11208,1,1,1
2008,ES,783,ES11,1,1434,1,811.42536,1,3,1
2008,ES,784,ES43,1,136,1,549.77914,1,3,1
2008,ES,787,ES52,1,1761,1,1549.70698,1,1,1
2008,ES,794,ES41,1,1469,1,710.63602,1,1,1
2008,ES,805,ES70,1,1374,1,954.54533,1,1,1
2008,ES,807,ES12,1,1312,1,379.14959,1,1,1
2008,ES,814,ES51,1,376,1,1543.11687,1,1,1
2008,ES,822,ES24,1,1908,1,418.82909,1,3,1
2008,ES,825,ES43,1,154,1,518.18909,1,3,1
2008,ES,827,ES21,1,1846,1,583.90541,1,1,1
2008,ES,838,ES70,1,1495,1,1476.21858,1,3,1
2008,ES,841,ES51,1,399,1,1656.90413,1,2,1
2008,ES,842,ES43,1,151,1,1080.22207,1,3,1
2008,ES,846,ES11,1,590,1,2102.29782,1,3,1
2008,ES,850,ES70,1,1365,1,298.47037,1,2,1
2008,ES,853,ES21,1,706,1,1275.02997,1,1,1
2008,ES,856,ES52,1,507,1,739.38136,1,2,1
2008,ES,860,ES22,1,1213,1,318.22619,1,1,1
2008,ES,865,ES13,1,1577,1,723.36835,1,1,1
2008,ES,866,ES52,1,69,1,448.10229,1,1,1
2008,ES,872,ES41,1,433,1,1098.96070,1,3,1
2008,ES,880,ES21,1,718,1,2761.88213,1,2,1
2008,ES,882,ES43,1,128,1,461.79566,1,3,1
2008,ES,887,ES61,1,557,1,1610.14113,1,3,1
2008,ES,890,ES42,1,22,1,579.61284,1,2,1
2008,ES,895,ES30,1,1006,1,603.62376,1,1,1
2008,ES,897,ES41,1,1470,1,1189.56789,1,1,1
2008,ES,898,ES11,1,1261,1,1290.25638,1,1,1
2008,ES,899,ES42,1,26,1,1813.79321,1,2,1
2008,ES,900,ES62,1,1192,1,979.12051,1,3,1
2008,ES,901,ES41,1,767,1,449.73075,1,3,1
2008,ES,902,ES21,1,699,1,953.88796,1,2,1
2008,ES,903,ES30,1,884,1,2323.64828,1,1,1
2008,ES,905,ES52,1,502,1,507.36289,1,3,1
2008,ES,909,ES53,1,177,1,298.96240,1,2,1
2008,ES,912,ES42,1,676,1,677.48029,1,3,1
2008,ES,917,ES11,1,1454,1,1650.02202,1,2,1
2008,ES,932,ES42,1,37,1,661.14378,1,3,1
2008,ES,933,ES51,1,397,1,9409.19502,1,1,1
2008,ES,934,ES61,1,1638,1,3707.46993,1,1,1
2008,ES,935,ES21,1,1870,1,1836.07431,1,2,1
2008,ES,939,ES41,1,1893,1,1006.10365,1,3,1
2008,ES,944,ES41,1,427,1,1042.74066,1,1,1
2008,ES,949,ES52,1,45,1,1005.74432,1,1,1
2008,ES,957,ES61,1,723,1,1360.37256,1,3,1
2008,ES,961,ES12,1,1331,1,748.43071,1,1,1
2008,ES,965,ES51,1,331,1,1731.03123,1,1,1
2008,ES,967,ES42,1,624,1,853.49466,1,3,1
2008,ES,974,ES51,1,646,1,1515.11349,1,3,1
2008,ES,975,ES11,1,1421,1,3956.96572,1,3,1
2008,ES,977,ES11,1,602,1,724.66494,1,2,1
2008,ES,978,ES53,1,171,1,396.99793,1,3,1
2008,ES,985,ES43,1,168,1,1298.99946,1,3,1
2008,ES,986,ES51,1,274,1,1096.91003,1,1,1
2008,ES,989,ES11,1,607,1,887.63634,1,2,1
2008,ES,992,ES30,1,1005,1,1105.13696,1,1,1
2008,ES,994,ES62,1,1135,1,555.74592,1,2,1
2008,ES,998,ES21,1,9,1,946.13539,1,1,1
2008,ES,1002,ES51,1,1656,1,879.07442,1,1,1
2008,ES,1003,ES12,1,1338,1,365.90632,1,1,1
2008,ES,1004,ES70,1,1366,1,314.62554,1,3,1
2008,ES,1006,ES41,1,424,1,473.73930,1,1,1
2008,ES,1008,ES61,1,111,1,971.67454,1,2,1
2008,ES,1009,ES51,1,797,1,3742.76485,1,2,1
2008,ES,1010,ES52,1,1735,1,711.62808,1,1,1
2008,ES,1012,ES11,1,591,1,672.44673,1,2,1
2008,ES,1013,ES52,1,1722,1,2409.35859,1,3,1
2008,ES,1017,ES22,1,1228,1,163.08980,1,1,1
2008,ES,1019,ES61,1,1091,1,2043.39455,1,1,1
2008,ES,1027,ES42,1,675,1,740.53084,1,2,1
2008,ES,1028,ES51,1,374,1,1610.98683,1,1,1
2008,ES,1038,ES11,1,566,1,2258.12774,1,2,1
2008,ES,1040,ES62,1,1188,1,1070.52102,1,3,1
2008,ES,1043,ES52,1,89,1,1602.30428,1,1,1
2008,ES,1044,ES41,1,788,1,1833.14782,1,1,1
2008,ES,1050,ES62,1,1122,1,742.04665,1,2,1
2008,ES,1056,ES21,1,1819,1,371.49463,1,2,1
2008,ES,1061,ES61,1,733,1,3443.95231,1,3,1
2008,ES,1065,ES12,1,1297,1,1163.54990,1,1,1
2008,ES,1067,ES51,1,309,1,731.11435,1,3,1
2008,ES,1073,ES42,1,1697,1,1491.24437,1,2,1
2008,ES,1084,ES62,1,1118,1,1472.80614,1,3,1
2008,ES,1087,ES61,1,1597,1,2541.29048,1,3,1
2008,ES,1088,ES24,1,1916,1,2065.42303,1,1,1
2008,ES,1097,ES53,1,189,1,77.51172,1,2,1
2008,ES,1100,ES11,1,617,1,654.52150,1,2,1
2008,ES,1103,ES22,1,1222,1,682.44230,1,1,1
2008,ES,1105,ES62,1,1141,1,359.88914,1,3,1
2008,ES,1106,ES21,1,719,1,3043.03676,1,2,1
2008,ES,1107,ES41,1,1473,1,629.64908,1,1,1
2008,ES,1111,ES41,1,121,1,1629.03372,1,3,1
2008,ES,1115,ES21,1,1833,1,1035.86139,1,2,1
2008,ES,1116,ES42,1,1678,1,1328.19520,1,3,1
2008,ES,1124,ES11,1,1451,1,637.35090,1,1,1
2008,ES,1126,ES51,1,299,1,1856.72455,1,1,1
2008,ES,1128,ES61,1,548,1,716.29034,1,2,1
2008,ES,1130,ES23,1,843,1,526.63559,1,1,1
2008,ES,1132,ES62,1,1124,1,446.59736,1,3,1
2008,ES,1134,ES61,1,560,1,1326.01095,1,3,1
2008,ES,1136,ES51,1,394,1,3295.58270,1,1,1
2008,ES,1138,ES43,1,152,1,734.71784,1,3,1
2008,ES,1141,ES51,1,365,1,1639.11800,1,1,1
2008,ES,1144,ES61,1,478,1,964.50805,1,2,1
2008,ES,1155,ES51,1,408,1,1692.79336,1,3,1
2008,ES,1159,ES23,1,835,1,148.52177,1,1,1
2008,ES,1163,ES42,1,525,1,644.28755,1,3,1
2008,ES,1165,ES70,1,1389,1,343.40871,1,1,1
2008,ES,1167,ES41,1,773,1,1156.46311,1,1,1
2008,ES,1171,ES63,1,1968,1,567.02718,1,1,1
2008,ES,1175,ES61,1,1615,1,642.57028,1,3,1
2008,ES,1184,ES22,1,1225,1,251.52382,1,1,1
2008,ES,1186,ES52,1,1742,1,2322.35127,1,2,1
2008,ES,1187,ES43,1,162,1,1154.72191,1,3,1
2008,ES,1190,ES24,1,1915,1,835.00184,1,1,1
2008,ES,1191,ES70,1,1413,1,2248.60529,1,2,1
2008,ES,1194,ES64,1,1995,1,175.15853,1,1,1
2008,ES,1197,ES24,1,1946,1,737.21291,1,1,1
2008,ES,1203,ES24,1,1932,1,347.54016,1,1,1
2008,ES,1206,ES12,1,1326,1,812.19142,1,1,1
2008,ES,1207,ES21,1,686,1,1226.21921,1,2,1
2008,ES,1208,ES70,1,1489,1,395.55210,1,1,1
2008,ES,1217,ES51,1,408,1,3583.53177,1,3,1
2008,ES,1220,ES42,1,28,1,757.29348,1,3,1
2008,ES,1225,ES11,1,1445,1,788.47319,1,1,1
2008,ES,1226,ES61,1,655,1,1152.83246,1,1,1
2008,ES,1227,ES11,1,866,1,623.75886,1,3,1
2008,ES,1230,ES51,1,796,1,1038.64580,1,3,1
2008,ES,1232,ES61,1,1609,1,1260.41875,1,1,1
2008,ES,1236,ES11,1,599,1,1316.14084,1,3,1
2008,ES,1238,ES52,1,89,1,1281.06641,1,1,1
2008,ES,1242,ES70,1,1483,1,1828.09095,1,2,1
2008,ES,1243,ES51,1,299,1,2154.56083,1,1,1
2008,ES,1255,ES70,1,1405,1,880.43851,1,3,1
2008,ES,1256,ES51,1,350,1,1231.23317,1,1,1
2008,ES,1260,ES43,1,153,1,270.74649,1,3,1
2008,ES,1261,ES61,1,463,1,1412.60995,1,1,1
2008,ES,1265,ES42,1,528,1,1460.68184,1,3,1
2008,ES,1269,ES61,1,1114,1,1442.46059,1,3,1
2008,ES,1270,ES52,1,1778,1,1993.25962,1,1,1
2008,ES,1273,ES52,1,75,1,1043.05812,1,2,1
2008,ES,1274,ES21,1,5,1,698.26534,1,1,1
2008,ES,1276,ES64,1,1988,1,221.74195,1,1,1
2008,ES,1281,ES43,1,124,1,559.99061,1,3,1
2008,ES,1283,ES52,1,66,1,528.43858,1,1,1
2008,ES,1289,ES42,1,526,1,909.16316,1,3,1
2008,ES,1290,ES21,1,1880,1,1146.33566,1,1,1
2008,ES,1292,ES61,1,498,1,2593.28754,1,3,1
2008,ES,1294,ES70,1,1502,1,953.01179,1,1,1
2008,ES,1298,ES61,1,477,1,753.16004,1,2,1
2008,ES,1301,ES70,1,1478,1,1419.66474,1,2,1
2008,ES,1304,ES23,1,852,1,177.51926,1,1,1
2008,ES,1308,ES30,1,990,1,2390.27229,1,1,1
2008,ES,1313,ES51,1,337,1,1101.07711,1,2,1
2008,ES,1320,ES64,1,1993,1,54.64567,1,1,1
2008,ES,1323,ES52,1,71,1,1416.98135,1,1,1
2008,ES,1327,ES61,1,474,1,1827.55297,1,2,1
2008,ES,1337,ES53,1,178,1,1994.06792,1,2,1
2008,ES,1344,ES11,1,1419,1,328.82718,1,3,1
2008,ES,1346,ES30,1,969,1,1631.68054,1,1,1
2008,ES,1353,ES13,1,1578,1,291.30239,1,1,1
2008,ES,1354,ES12,1,1323,1,454.54716,1,2,1
2008,ES,1358,ES11,1,869,1,1398.87342,1,3,1
2008,ES,1361,ES52,1,58,1,2351.20097,1,2,1
2008,ES,1364,ES11,1,589,1,934.57765,1,2,1
2008,ES,1365,ES22,1,1206,1,859.47456,1,3,1
2008,ES,1369,ES11,1,1414,1,1114.09800,1,2,1
2008,ES,1370,ES23,1,856,1,284.80331,1,3,1
2008,ES,1391,ES64,1,1989,1,3.32894,1,1,1
2008,ES,1398,ES52,1,1725,1,1747.58952,1,2,1
2008,ES,1401,ES21,1,1871,1,1412.14850,1,3,1
2008,ES,1412,ES61,1,471,1,1772.86143,1,1,1
2008,ES,1414,ES11,1,1415,1,1586.52489,1,2,1
2008,ES,1419,ES12,1,1337,1,662.26251,1,1,1
2008,ES,1420,ES13,1,1557,1,471.43546,1,1,1
2008,ES,1435,ES11,1,1423,1,886.87803,1,1,1
2008,ES,1438,ES13,1,1576,1,497.86101,1,1,1
2008,ES,1440,ES13,1,1549,1,225.06225,1,1,1
2008,ES,1442,ES52,1,56,1,980.91416,1,1,1
2008,ES,1446,ES61,1,497,1,270.78212,1,3,1
2008,ES,1448,ES11,1,568,1,5629.67838,1,2,1
2008,ES,1450,ES62,1,1135,1,471.38862,1,2,1
2008,ES,1451,ES51,1,283,1,2004.10124,1,1,1
2008,ES,1458,ES24,1,1935,1,906.97103,1,1,1
2008,ES,1465,ES51,1,281,1,1477.25733,1,2,1
2008,ES,1468,ES30,1,988,1,6263.20011,1,1,1
2008,ES,1471,ES41,1,1812,1,998.38127,1,1,1
2008,ES,1474,ES64,1,1986,1,31.16851,1,1,1
2008,ES,1476,ES52,1,1766,1,1554.22504,1,1,1
2008,ES,1477,ES61,1,1114,1,1424.62978,1,3,1
2008,ES,1486,ES23,1,816,1,63.90674,1,2,1
2008,ES,1488,ES53,1,218,1,803.13986,1,3,1
2008,ES,1514,ES22,1,1212,1,554.52002,1,2,1
2008,ES,1517,ES61,1,471,1,1690.44618,1,1,1
2008,ES,1520,ES62,1,1153,1,1444.74771,1,2,1
2008,ES,1524,ES21,1,718,1,1601.66364,1,2,1
2008,ES,1525,ES62,1,1126,1,1124.79193,1,3,1
2008,ES,1526,ES21,1,699,1,566.58226,1,2,1
2008,ES,1527,ES24,1,1666,1,178.34264,1,3,1
2008,ES,1529,ES51,1,404,1,2969.15136,1,1,1
2008,ES,1531,ES30,1,941,1,2290.84724,1,1,1
2008,ES,1533,ES22,1,1200,1,533.12530,1,1,1
2008,ES,1535,ES51,1,356,1,2535.23982,1,2,1
2008,ES,1540,ES12,1,1305,1,876.83992,1,1,1
2008,ES,1546,ES30,1,958,1,3545.48555,1,1,1
2008,ES,1549,ES70,1,1381,1,494.56874,1,1,1
2008,ES,1562,ES30,1,973,1,1370.46323,1,1,1
2008,ES,1569,ES41,1,422,1,981.25825,1,1,1
2008,ES,1572,ES41,1,1814,1,1172.97870,1,1,1
2008,ES,1574,ES12,1,1308,1,508.24542,1,1,1
2008,ES,1578,ES61,1,727,1,1361.36639,1,1,1
2008,ES,1580,ES51,1,1657,1,1361.95292,1,3,1
2008,ES,1582,ES22,1,1233,1,278.86931,1,1,1
2008,ES,1587,ES30,1,1010,1,769.65832,1,1,1
2008,ES,1588,ES51,1,1659,1,1925.21143,1,1,1
2008,ES,1589,ES22,1,1240,1,473.13760,1,3,1
2008,ES,1592,ES51,1,377,1,1922.18243,1,1,1
2008,ES,1593,ES21,1,6,1,1262.82232,1,1,1
2008,ES,1595,ES61,1,668,1,2190.12542,1,2,1
2008,ES,1603,ES30,1,1007,1,5292.02698,1,1,1
2008,ES,1608,ES13,1,1564,1,151.46999,1,1,1
2008,ES,1609,ES41,1,1888,1,323.17067,1,3,1
2008,ES,1612,ES30,1,921,1,7254.91824,1,1,1
2008,ES,1617,ES51,1,632,1,3114.47055,1,3,1
2008,ES,1618,ES43,1,140,1,968.16773,1,3,1
2008,ES,1620,ES12,1,1278,1,226.93893,1,1,1
2008,ES,1622,ES11,1,1435,1,1305.15937,1,1,1
2008,ES,1626,ES70,1,1405,1,1090.03370,1,3,1
2008,ES,1628,ES61,1,1081,1,1801.82663,1,3,1
2008,ES,1630,ES22,1,1197,1,287.82446,1,2,1
2008,ES,1632,ES21,1,1833,1,1295.86031,1,2,1
2008,ES,1634,ES42,1,1688,1,1101.08435,1,3,1
2008,ES,1637,ES61,1,1643,1,2485.69360,1,1,1
2008,ES,1638,ES51,1,252,1,4675.76120,1,1,1
2008,ES,1639,ES52,1,1780,1,1016.40923,1,1,1
2008,ES,1642,ES22,1,1203,1,384.55381,1,3,1
2008,ES,1643,ES30,1,945,1,1613.64658,1,1,1
2008,ES,1649,ES51,1,353,1,2094.44044,1,1,1
2008,ES,1656,ES24,1,1941,1,197.88028,1,1,1
2008,ES,1659,ES61,1,545,1,4090.33660,1,2,1
2008,ES,1662,ES12,1,1354,1,2055.56375,1,3,1
2008,ES,1666,ES22,1,1252,1,139.18680,1,1,1
2008,ES,1676,ES30,1,928,1,5745.66562,1,1,1
2008,ES,1677,ES70,1,1384,1,1603.29063,1,1,1
2008,ES,1679,ES42,1,528,1,1916.01605,1,3,1
2008,ES,1681,ES21,1,1873,1,1456.91313,1,1,1
2008,ES,1682,ES12,1,1348,1,1265.96517,1,2,1
